"schema","signature","function_name","identity_arguments","result_type","owner","language","security_definer","volatility","config","grantee","can_execute","runtime_callers","classification","expected","difference"
"public","gbt_date_union(internal,internal)","gbt_date_union","internal, internal","gbtreekey8","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_decompress(internal)","gbt_decompress","internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_decompress(internal)","gbt_decompress","internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_decompress(internal)","gbt_decompress","internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_decompress(internal)","gbt_decompress","internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_compress(internal)","gbt_enum_compress","internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_compress(internal)","gbt_enum_compress","internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_compress(internal)","gbt_enum_compress","internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_compress(internal)","gbt_enum_compress","internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_consistent(internal,anyenum,smallint,oid,internal)","gbt_enum_consistent","internal, anyenum, smallint, oid, internal","boolean","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_consistent(internal,anyenum,smallint,oid,internal)","gbt_enum_consistent","internal, anyenum, smallint, oid, internal","boolean","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_consistent(internal,anyenum,smallint,oid,internal)","gbt_enum_consistent","internal, anyenum, smallint, oid, internal","boolean","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_consistent(internal,anyenum,smallint,oid,internal)","gbt_enum_consistent","internal, anyenum, smallint, oid, internal","boolean","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_fetch(internal)","gbt_enum_fetch","internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_fetch(internal)","gbt_enum_fetch","internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_fetch(internal)","gbt_enum_fetch","internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_fetch(internal)","gbt_enum_fetch","internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_penalty(internal,internal,internal)","gbt_enum_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_penalty(internal,internal,internal)","gbt_enum_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_penalty(internal,internal,internal)","gbt_enum_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_penalty(internal,internal,internal)","gbt_enum_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_picksplit(internal,internal)","gbt_enum_picksplit","internal, internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_picksplit(internal,internal)","gbt_enum_picksplit","internal, internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_picksplit(internal,internal)","gbt_enum_picksplit","internal, internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_picksplit(internal,internal)","gbt_enum_picksplit","internal, internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_same(gbtreekey8,gbtreekey8,internal)","gbt_enum_same","gbtreekey8, gbtreekey8, internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_same(gbtreekey8,gbtreekey8,internal)","gbt_enum_same","gbtreekey8, gbtreekey8, internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_same(gbtreekey8,gbtreekey8,internal)","gbt_enum_same","gbtreekey8, gbtreekey8, internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_same(gbtreekey8,gbtreekey8,internal)","gbt_enum_same","gbtreekey8, gbtreekey8, internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_union(internal,internal)","gbt_enum_union","internal, internal","gbtreekey8","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_union(internal,internal)","gbt_enum_union","internal, internal","gbtreekey8","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_union(internal,internal)","gbt_enum_union","internal, internal","gbtreekey8","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_enum_union(internal,internal)","gbt_enum_union","internal, internal","gbtreekey8","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_compress(internal)","gbt_float4_compress","internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_compress(internal)","gbt_float4_compress","internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_compress(internal)","gbt_float4_compress","internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_compress(internal)","gbt_float4_compress","internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_consistent(internal,real,smallint,oid,internal)","gbt_float4_consistent","internal, real, smallint, oid, internal","boolean","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_consistent(internal,real,smallint,oid,internal)","gbt_float4_consistent","internal, real, smallint, oid, internal","boolean","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_consistent(internal,real,smallint,oid,internal)","gbt_float4_consistent","internal, real, smallint, oid, internal","boolean","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_consistent(internal,real,smallint,oid,internal)","gbt_float4_consistent","internal, real, smallint, oid, internal","boolean","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_distance(internal,real,smallint,oid,internal)","gbt_float4_distance","internal, real, smallint, oid, internal","double precision","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_distance(internal,real,smallint,oid,internal)","gbt_float4_distance","internal, real, smallint, oid, internal","double precision","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_distance(internal,real,smallint,oid,internal)","gbt_float4_distance","internal, real, smallint, oid, internal","double precision","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_distance(internal,real,smallint,oid,internal)","gbt_float4_distance","internal, real, smallint, oid, internal","double precision","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_fetch(internal)","gbt_float4_fetch","internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_fetch(internal)","gbt_float4_fetch","internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_fetch(internal)","gbt_float4_fetch","internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_fetch(internal)","gbt_float4_fetch","internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_penalty(internal,internal,internal)","gbt_float4_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_penalty(internal,internal,internal)","gbt_float4_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_penalty(internal,internal,internal)","gbt_float4_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_penalty(internal,internal,internal)","gbt_float4_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_picksplit(internal,internal)","gbt_float4_picksplit","internal, internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_picksplit(internal,internal)","gbt_float4_picksplit","internal, internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_picksplit(internal,internal)","gbt_float4_picksplit","internal, internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_picksplit(internal,internal)","gbt_float4_picksplit","internal, internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_same(gbtreekey8,gbtreekey8,internal)","gbt_float4_same","gbtreekey8, gbtreekey8, internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_same(gbtreekey8,gbtreekey8,internal)","gbt_float4_same","gbtreekey8, gbtreekey8, internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_same(gbtreekey8,gbtreekey8,internal)","gbt_float4_same","gbtreekey8, gbtreekey8, internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_same(gbtreekey8,gbtreekey8,internal)","gbt_float4_same","gbtreekey8, gbtreekey8, internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_union(internal,internal)","gbt_float4_union","internal, internal","gbtreekey8","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_union(internal,internal)","gbt_float4_union","internal, internal","gbtreekey8","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_union(internal,internal)","gbt_float4_union","internal, internal","gbtreekey8","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float4_union(internal,internal)","gbt_float4_union","internal, internal","gbtreekey8","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_compress(internal)","gbt_float8_compress","internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_compress(internal)","gbt_float8_compress","internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_compress(internal)","gbt_float8_compress","internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_compress(internal)","gbt_float8_compress","internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_consistent(internal,double precision,smallint,oid,internal)","gbt_float8_consistent","internal, double precision, smallint, oid, internal","boolean","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_consistent(internal,double precision,smallint,oid,internal)","gbt_float8_consistent","internal, double precision, smallint, oid, internal","boolean","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_consistent(internal,double precision,smallint,oid,internal)","gbt_float8_consistent","internal, double precision, smallint, oid, internal","boolean","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_consistent(internal,double precision,smallint,oid,internal)","gbt_float8_consistent","internal, double precision, smallint, oid, internal","boolean","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_distance(internal,double precision,smallint,oid,internal)","gbt_float8_distance","internal, double precision, smallint, oid, internal","double precision","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_distance(internal,double precision,smallint,oid,internal)","gbt_float8_distance","internal, double precision, smallint, oid, internal","double precision","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_distance(internal,double precision,smallint,oid,internal)","gbt_float8_distance","internal, double precision, smallint, oid, internal","double precision","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_distance(internal,double precision,smallint,oid,internal)","gbt_float8_distance","internal, double precision, smallint, oid, internal","double precision","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_fetch(internal)","gbt_float8_fetch","internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_fetch(internal)","gbt_float8_fetch","internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_fetch(internal)","gbt_float8_fetch","internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_fetch(internal)","gbt_float8_fetch","internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_penalty(internal,internal,internal)","gbt_float8_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_penalty(internal,internal,internal)","gbt_float8_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_penalty(internal,internal,internal)","gbt_float8_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_penalty(internal,internal,internal)","gbt_float8_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_picksplit(internal,internal)","gbt_float8_picksplit","internal, internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_picksplit(internal,internal)","gbt_float8_picksplit","internal, internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_picksplit(internal,internal)","gbt_float8_picksplit","internal, internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_picksplit(internal,internal)","gbt_float8_picksplit","internal, internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_same(gbtreekey16,gbtreekey16,internal)","gbt_float8_same","gbtreekey16, gbtreekey16, internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_same(gbtreekey16,gbtreekey16,internal)","gbt_float8_same","gbtreekey16, gbtreekey16, internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_same(gbtreekey16,gbtreekey16,internal)","gbt_float8_same","gbtreekey16, gbtreekey16, internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_same(gbtreekey16,gbtreekey16,internal)","gbt_float8_same","gbtreekey16, gbtreekey16, internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_union(internal,internal)","gbt_float8_union","internal, internal","gbtreekey16","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_union(internal,internal)","gbt_float8_union","internal, internal","gbtreekey16","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_union(internal,internal)","gbt_float8_union","internal, internal","gbtreekey16","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_float8_union(internal,internal)","gbt_float8_union","internal, internal","gbtreekey16","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_compress(internal)","gbt_inet_compress","internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_compress(internal)","gbt_inet_compress","internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_compress(internal)","gbt_inet_compress","internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_compress(internal)","gbt_inet_compress","internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_consistent(internal,inet,smallint,oid,internal)","gbt_inet_consistent","internal, inet, smallint, oid, internal","boolean","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_consistent(internal,inet,smallint,oid,internal)","gbt_inet_consistent","internal, inet, smallint, oid, internal","boolean","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_consistent(internal,inet,smallint,oid,internal)","gbt_inet_consistent","internal, inet, smallint, oid, internal","boolean","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_consistent(internal,inet,smallint,oid,internal)","gbt_inet_consistent","internal, inet, smallint, oid, internal","boolean","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_penalty(internal,internal,internal)","gbt_inet_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_penalty(internal,internal,internal)","gbt_inet_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_penalty(internal,internal,internal)","gbt_inet_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_penalty(internal,internal,internal)","gbt_inet_penalty","internal, internal, internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_picksplit(internal,internal)","gbt_inet_picksplit","internal, internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_picksplit(internal,internal)","gbt_inet_picksplit","internal, internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_picksplit(internal,internal)","gbt_inet_picksplit","internal, internal","internal","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_picksplit(internal,internal)","gbt_inet_picksplit","internal, internal","internal","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_same(gbtreekey16,gbtreekey16,internal)","gbt_inet_same","gbtreekey16, gbtreekey16, internal","internal","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","gbt_inet_same(gbtreekey16,gbtreekey16,internal)","gbt_inet_same","gbtreekey16, gbtreekey16, internal","internal","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
